"IP Address","Tag","Value","Type"
"172.26.32.25","IP Address","172.26.32.25","H"
"172.26.32.12","Backup Reason",,"H"
"172.26.32.13","Backup Reason",,"H"
"172.26.32.14","Backup Reason",,"H"
"172.26.32.15","Backup Reason",,"H"
"172.26.32.16","Backup Reason",,"H"
"172.26.32.17","Backup Reason",,"H"
"172.26.32.18","Backup Reason",,"H"
"172.26.32.19","Backup Reason",,"H"
"172.26.32.20","Backup Reason",,"H"
"172.26.32.21","Backup Reason",,"H"
"172.26.32.31","Backup Reason",,"H"
"172.26.32.32","Backup Reason",,"H"
"172.26.32.33","Backup Reason",,"H"
"172.26.32.34","Backup Reason",,"H"
"172.26.32.37","Backup Reason",,"H"
"172.26.32.38","Backup Reason",,"H"
"172.26.32.39","Backup Reason",,"H"
"172.26.32.40","Backup Reason",,"H"
"172.26.32.41","Backup Reason",,"H"
"172.26.32.45","Backup Reason",,"H"
"172.26.32.46","Backup Reason",,"H"
"172.26.32.50","Backup Reason",,"H"
"172.26.32.49","Backup Reason",,"H"
"172.26.32.48","Backup Reason",,"H"
"172.26.32.25","Serial number","S V-PNG73942","H"
"172.26.32.25","Firmware version","V04.06.00","H"
"172.26.32.25","Hardware version","14","H"
"172.26.32.25","MAC address","8C-F3-19-D8-7C-A7","H"
"172.26.32.25","Subnet mask","255.255.255.0","H"
"172.26.32.25","Default router","172.26.32.254","H"
"172.26.32.25","Module name","Site Data PLC V3.2.4","H"
"172.26.32.25","Module type","CPU 1214C DC/DC/Rly","H"
"172.26.32.25","Station name","SIMATIC 1200 station_1","H"
"172.26.32.25","TIA portal","V14 SP1","H"
"172.26.32.25","Project Name","11877 Rice Creek 6X DTHZ v3 3_2_4","H"
"172.26.32.25","Communication_Retentive.number_of_PLCs","37","T"
"172.26.32.25","Time_Date_and_Solar_Variables.Time_Zone","5.0","T"
"172.26.32.25","Time_Date_and_Solar_Variables.Latitude","29.74704","T"
"172.26.32.25","Time_Date_and_Solar_Variables.Longitude","-81.67151","T"
"172.26.32.25","Trackers_Setup.anemometer_installed","false","T"
"172.26.32.25","time_and_IP_settings.clock_sync_time.HOUR","6","T"
"172.26.32.25","time_and_IP_settings.clock_sync_time.MINUTE","0","T"
"172.26.32.25","Communication_Retentive.IP_bytes_1_to_3[1]","172","T"
"172.26.32.25","Communication_Retentive.IP_bytes_1_to_3[2]","26","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[2]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[2]","1","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[3]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[3]","2","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[4]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[4]","3","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[5]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[5]","4","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[6]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[6]","5","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[7]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[7]","6","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[8]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[8]","7","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[9]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[9]","8","T"
"172.26.32.25","Last Backup Timestamp","2025-11-03T19:00:34.903Z","H"
"172.26.32.25","Backup Reason","","H"
"172.26.32.25","Communication_Retentive.IP_byte_3[10]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[10]","9","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[11]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[11]","10","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[12]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[12]","11","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[13]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[13]","12","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[14]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[14]","13","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[15]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[15]","14","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[16]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[16]","15","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[17]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[17]","16","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[18]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[18]","17","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[19]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[19]","18","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[20]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[20]","19","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[21]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[21]","20","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[22]","32","T"
"172.26.32.1","Serial number","S V-PNCF2633","H"
"172.26.32.1","Firmware version","V04.06.00","H"
"172.26.32.1","Hardware version","14","H"
"172.26.32.1","MAC address","8C-F3-19-D4-99-21","H"
"172.26.32.1","Subnet mask","255.255.255.0","H"
"172.26.32.1","Default router","172.26.32.254","H"
"172.26.32.1","Module name","6X PLC V3.2.4","H"
"172.26.32.1","Module type","CPU 1214C DC/DC/Rly","H"
"172.26.32.1","Station name","SIMATIC 1200 station_2","H"
"172.26.32.1","TIA portal","V14 SP1","H"
"172.26.32.1","Project Name","11877 Rice Creek 6X DTHZ v3 3_2_4","H"
"172.26.32.25","Communication_Retentive.IP_byte_4[22]","21","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[23]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[23]","31","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[24]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[24]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[25]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[25]","33","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[26]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[26]","34","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[27]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[27]","37","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[28]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[28]","38","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[29]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[29]","39","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[30]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[30]","40","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[31]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[31]","41","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[32]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[32]","45","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[33]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[33]","46","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[34]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[34]","47","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[35]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[35]","48","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[36]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[36]","49","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[37]","32","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[37]","50","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[38]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[38]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[39]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[39]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[40]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[40]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[41]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[41]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[42]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[42]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[43]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[43]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[44]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[44]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[45]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[45]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[46]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[46]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[47]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[47]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[48]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[48]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[49]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[49]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[50]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[50]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[51]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[51]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[52]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[52]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[53]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[53]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[54]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[54]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[55]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[55]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[56]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[56]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[57]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[57]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[58]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[58]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[59]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[59]","0","T"
"172.26.32.1","Communication_Retentive.number_of_PLCs","","T"
"172.26.32.1","Time_Date_and_Solar_Variables.Time_Zone","5.0","T"
"172.26.32.1","Time_Date_and_Solar_Variables.Latitude","29.74704","T"
"172.26.32.1","Time_Date_and_Solar_Variables.Longitude","-81.67151","T"
"172.26.32.1","Trackers_Setup.anemometer_installed","false","T"
"172.26.32.1","time_and_IP_settings.clock_sync_time.HOUR","","T"
"172.26.32.1","time_and_IP_settings.clock_sync_time.MINUTE","","T"
"172.26.32.1","Communication_Retentive.IP_bytes_1_to_3[1]","","T"
"172.26.32.1","Communication_Retentive.IP_bytes_1_to_3[2]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[2]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[2]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[3]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[3]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[4]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[4]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[5]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[5]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[6]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[6]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[7]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[7]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[8]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[8]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[9]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[9]","","T"
"172.26.32.1","Last Backup Timestamp","2025-11-03T19:01:21.617Z","H"
"172.26.32.1","Backup Reason",,"H"
"172.26.32.25","Communication_Retentive.IP_byte_3[60]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[60]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[61]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[61]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[62]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[62]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[63]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[63]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[64]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[64]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[65]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[65]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[66]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[66]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[67]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[67]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[68]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[68]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[69]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[69]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[70]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[70]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[71]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[71]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[72]","0","T"
"172.26.32.2","Serial number","S V-POMX9184","H"
"172.26.32.2","Firmware version","V04.06.00","H"
"172.26.32.2","Hardware version","14","H"
"172.26.32.2","MAC address","8C-F3-19-D1-45-35","H"
"172.26.32.2","Subnet mask","255.255.255.0","H"
"172.26.32.2","Default router","172.26.32.254","H"
"172.26.32.2","Module name","6X PLC V3.2.4","H"
"172.26.32.2","Module type","CPU 1214C DC/DC/Rly","H"
"172.26.32.2","Station name","SIMATIC 1200 station_2","H"
"172.26.32.2","TIA portal","V14 SP1","H"
"172.26.32.2","Project Name","11877 Rice Creek 6X DTHZ v3 3_2_4","H"
"172.26.32.1","Communication_Retentive.IP_byte_3[10]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[10]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[11]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[11]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[12]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[12]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[13]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[13]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[14]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[14]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[15]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[15]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[16]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[16]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[17]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[17]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[18]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[18]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[19]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[19]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[20]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[20]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[21]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[21]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[22]","","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[72]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[73]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[73]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[74]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[74]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[75]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[75]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[76]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[76]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[77]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[77]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[78]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[78]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[79]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[79]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[80]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[80]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[81]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[81]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[82]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[82]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[83]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[83]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[84]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[84]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[85]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[85]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[86]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[86]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[87]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[87]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[88]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[88]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[89]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[89]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[90]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[90]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[91]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[91]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[92]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[92]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[93]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[93]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[94]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[94]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[95]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[95]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[96]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[96]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[97]","0","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[22]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[23]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[23]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[24]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[24]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[25]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[25]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[26]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[26]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[27]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[27]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[28]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[28]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[29]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[29]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[30]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[30]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[31]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[31]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[32]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[32]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[33]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[33]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[34]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[34]","","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[97]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[98]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[98]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[99]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[99]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[100]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[100]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_3[101]","0","T"
"172.26.32.25","Communication_Retentive.IP_byte_4[101]","0","T"
"172.26.32.25","time_and_IP_settings.ips[1]","172","T"
"172.26.32.25","time_and_IP_settings.ips[2]","26","T"
"172.26.32.25","time_and_IP_settings.ips[3]","32","T"
"172.26.32.25","time_and_IP_settings.ips[4]","25","T"
"172.26.32.25","time_and_IP_settings.ips[5]","255","T"
"172.26.32.25","time_and_IP_settings.ips[6]","255","T"
"172.26.32.25","time_and_IP_settings.ips[7]","255","T"
"172.26.32.25","time_and_IP_settings.ips[8]","0","T"
"172.26.32.25","time_and_IP_settings.ips[9]","172","T"
"172.26.32.25","time_and_IP_settings.ips[10]","26","T"
"172.26.32.25","time_and_IP_settings.ips[11]","32","T"
"172.26.32.25","time_and_IP_settings.ips[12]","254","T"
"172.26.32.2","Communication_Retentive.number_of_PLCs","","T"
"172.26.32.2","Time_Date_and_Solar_Variables.Time_Zone","5.0","T"
"172.26.32.2","Time_Date_and_Solar_Variables.Latitude","29.74704","T"
"172.26.32.2","Time_Date_and_Solar_Variables.Longitude","-81.67151","T"
"172.26.32.2","Trackers_Setup.anemometer_installed","false","T"
"172.26.32.2","time_and_IP_settings.clock_sync_time.HOUR","","T"
"172.26.32.2","time_and_IP_settings.clock_sync_time.MINUTE","","T"
"172.26.32.2","Communication_Retentive.IP_bytes_1_to_3[1]","","T"
"172.26.32.2","Communication_Retentive.IP_bytes_1_to_3[2]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_3[2]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_4[2]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_3[3]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_4[3]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_3[4]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_4[4]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_3[5]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_4[5]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_3[6]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_4[6]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_3[7]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_4[7]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_3[8]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_4[8]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_3[9]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_4[9]","","T"
"172.26.32.2","Last Backup Timestamp","2025-11-03T19:01:46.840Z","H"
"172.26.32.2","Backup Reason",,"H"
"172.26.32.1","Communication_Retentive.IP_byte_3[35]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[35]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[36]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[36]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[37]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[37]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[38]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[38]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[39]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[39]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[40]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[40]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[41]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[41]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[42]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[42]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[43]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[43]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[44]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[44]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[45]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[45]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[46]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_4[46]","","T"
"172.26.32.1","Communication_Retentive.IP_byte_3[47]","","T"
"172.26.32.3","Serial number","S V-PNG66442","H"
"172.26.32.3","Firmware version","V04.06.00","H"
"172.26.32.3","Hardware version","14","H"
"172.26.32.3","MAC address","8C-F3-19-D8-78-4A","H"
"172.26.32.3","Subnet mask","255.255.255.0","H"
"172.26.32.3","Default router","172.26.32.254","H"
"172.26.32.3","Module name","6X PLC V3.2.4","H"
"172.26.32.3","Module type","CPU 1214C DC/DC/Rly","H"
"172.26.32.3","Station name","SIMATIC 1200 station_2","H"
"172.26.32.3","TIA portal","V14 SP1","H"
"172.26.32.3","Project Name","11877 Rice Creek 6X DTHZ v3 3_2_4","H"
"172.26.32.2","Communication_Retentive.IP_byte_3[10]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_4[10]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_3[11]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_4[11]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_3[12]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_4[12]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_3[13]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_4[13]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_3[14]","","T"
"172.26.32.2","Communication_Retentive.IP_byte_4[14]","","T"
